date,Usage.kWh.,Lagging.Current.Reactive.Power..kVarh.,Leading.Current.Reactive.Power..kVarh.,CO2(tCO2),Lagging.Current.Power.Factor....,Leading.Current.Power.Factor....,NSM,WeekStatus,Day_of_week,Load_Type
28/01/2018 11:45,28.22,9.25,0,0.01,95.03,100,42300,Weekend,Sunday,Maximum_Load
28/01/2018 12:00,28.12,8.75,0,0.01,95.48,100,43200,Weekend,Sunday,Maximum_Load
28/01/2018 12:15,8.46,0.9,17.96,0,99.44,42.61,44100,Weekend,Sunday,Medium_Load
28/01/2018 12:30,6.88,0,23.83,0,100,27.74,45000,Weekend,Sunday,Medium_Load
28/01/2018 12:45,7.63,0,23.87,0,100,30.45,45900,Weekend,Sunday,Medium_Load
28/01/2018 13:00,6.59,0,23.9,0,100,26.58,46800,Weekend,Sunday,Medium_Load
28/01/2018 13:15,6.41,0,24.12,0,100,25.68,47700,Weekend,Sunday,Medium_Load
28/01/2018 13:30,6.8,0,24.23,0,100,27.02,48600,Weekend,Sunday,Medium_Load
28/01/2018 13:45,9.54,0.04,22.54,0,100,38.98,49500,Weekend,Sunday,Medium_Load
28/01/2018 14:00,28.51,0.04,8.71,0.01,100,95.64,50400,Weekend,Sunday,Medium_Load
28/01/2018 14:15,30.49,0.86,2.74,0.01,99.96,99.6,51300,Weekend,Sunday,Medium_Load
28/01/2018 14:30,30.13,0.83,2.77,0.01,99.96,99.58,52200,Weekend,Sunday,Medium_Load
28/01/2018 14:45,30.13,0.79,2.88,0.01,99.97,99.55,53100,Weekend,Sunday,Medium_Load
28/01/2018 15:00,30.06,0.79,2.81,0.01,99.97,99.57,54000,Weekend,Sunday,Medium_Load
28/01/2018 15:15,29.99,0.83,2.7,0.01,99.96,99.6,54900,Weekend,Sunday,Medium_Load
28/01/2018 15:30,30.1,0.94,2.66,0.01,99.95,99.61,55800,Weekend,Sunday,Medium_Load
28/01/2018 15:45,30.24,1.37,2.38,0.01,99.9,99.69,56700,Weekend,Sunday,Medium_Load
28/01/2018 16:00,30.78,1.26,2.38,0.01,99.92,99.7,57600,Weekend,Sunday,Medium_Load
28/01/2018 16:15,32.04,1.8,1.98,0.01,99.84,99.81,58500,Weekend,Sunday,Medium_Load
28/01/2018 16:30,31.18,0.79,2.81,0.01,99.97,99.6,59400,Weekend,Sunday,Medium_Load
28/01/2018 16:45,30.35,1.4,2.56,0.01,99.89,99.65,60300,Weekend,Sunday,Medium_Load
28/01/2018 17:00,30.13,1.3,2.63,0.01,99.91,99.62,61200,Weekend,Sunday,Medium_Load
28/01/2018 17:15,30.2,1.01,2.74,0.01,99.94,99.59,62100,Weekend,Sunday,Maximum_Load
28/01/2018 17:30,30.46,1.19,2.63,0.01,99.92,99.63,63000,Weekend,Sunday,Maximum_Load
28/01/2018 17:45,19.66,0.32,11.16,0.01,99.99,86.97,63900,Weekend,Sunday,Maximum_Load
28/01/2018 18:00,6.44,0,26.39,0,100,23.71,64800,Weekend,Sunday,Maximum_Load
28/01/2018 18:15,6.37,0,10.37,0,100,52.34,65700,Weekend,Sunday,Maximum_Load
28/01/2018 18:30,6.12,0,9,0,100,56.23,66600,Weekend,Sunday,Maximum_Load
28/01/2018 18:45,6.37,0,22.82,0,100,26.89,67500,Weekend,Sunday,Maximum_Load
28/01/2018 19:00,6.41,0,26.71,0,100,23.34,68400,Weekend,Sunday,Maximum_Load
28/01/2018 19:15,6.3,0,26.71,0,100,22.96,69300,Weekend,Sunday,Maximum_Load
28/01/2018 19:30,6.37,0,26.68,0,100,23.22,70200,Weekend,Sunday,Maximum_Load
28/01/2018 19:45,6.34,0,26.71,0,100,23.09,71100,Weekend,Sunday,Maximum_Load
28/01/2018 20:00,6.37,0,26.71,0,100,23.2,72000,Weekend,Sunday,Maximum_Load
28/01/2018 20:15,6.3,0,26.78,0,100,22.9,72900,Weekend,Sunday,Medium_Load
28/01/2018 20:30,6.3,0,26.86,0,100,22.84,73800,Weekend,Sunday,Medium_Load
28/01/2018 20:45,6.34,0,26.75,0,100,23.06,74700,Weekend,Sunday,Medium_Load
28/01/2018 21:00,6.37,0,26.78,0,100,23.14,75600,Weekend,Sunday,Medium_Load
28/01/2018 21:15,6.34,0,26.78,0,100,23.04,76500,Weekend,Sunday,Medium_Load
28/01/2018 21:30,6.3,0,26.78,0,100,22.9,77400,Weekend,Sunday,Medium_Load
28/01/2018 21:45,5.44,0,26.96,0,100,19.78,78300,Weekend,Sunday,Medium_Load
28/01/2018 22:00,4.93,0,24.59,0,100,19.66,79200,Weekend,Sunday,Medium_Load
28/01/2018 22:15,4.28,1.19,10.33,0,96.35,38.28,80100,Weekend,Sunday,Maximum_Load
28/01/2018 22:30,4.03,3.28,0,0,77.56,100,81000,Weekend,Sunday,Maximum_Load
28/01/2018 22:45,4,3.17,0,0,78.37,100,81900,Weekend,Sunday,Maximum_Load
28/01/2018 23:00,4,2.99,0,0,80.1,100,82800,Weekend,Sunday,Maximum_Load
28/01/2018 23:15,4.07,3.28,0,0,77.86,100,83700,Weekend,Sunday,Light_Load
28/01/2018 23:30,4.21,4.03,0,0,72.24,100,84600,Weekend,Sunday,Light_Load
28/01/2018 23:45,4.14,4.07,0,0,71.31,100,85500,Weekend,Sunday,Light_Load
28/01/2018 00:00,4.61,5,0,0,67.79,100,0,Weekend,Sunday,Light_Load
29/01/2018 00:15,5.26,5.9,0,0,66.55,100,900,Weekday,Monday,Light_Load
29/01/2018 00:30,5,6.01,0,0,63.96,100,1800,Weekday,Monday,Light_Load
29/01/2018 00:45,4.36,4.68,0,0,68.16,100,2700,Weekday,Monday,Light_Load
29/01/2018 01:00,4.18,4.18,0,0,70.71,100,3600,Weekday,Monday,Light_Load
29/01/2018 01:15,4.21,4.18,0,0,70.96,100,4500,Weekday,Monday,Light_Load
29/01/2018 01:30,4.18,4.18,0,0,70.71,100,5400,Weekday,Monday,Light_Load
29/01/2018 01:45,4.21,4.03,0,0,72.24,100,6300,Weekday,Monday,Light_Load
29/01/2018 02:00,4.18,4.21,0,0,70.46,100,7200,Weekday,Monday,Light_Load
29/01/2018 02:15,4.18,4.21,0,0,70.46,100,8100,Weekday,Monday,Light_Load
29/01/2018 02:30,4.18,4.28,0,0,69.87,100,9000,Weekday,Monday,Light_Load
29/01/2018 02:45,4.68,5.18,0,0,67.04,100,9900,Weekday,Monday,Light_Load
29/01/2018 03:00,5.4,5.9,0,0,67.52,100,10800,Weekday,Monday,Light_Load
29/01/2018 03:15,4.75,5.72,0,0,63.89,100,11700,Weekday,Monday,Light_Load
29/01/2018 03:30,4.25,4.46,0,0,68.99,100,12600,Weekday,Monday,Light_Load
29/01/2018 03:45,4.18,4.18,0,0,70.71,100,13500,Weekday,Monday,Light_Load
29/01/2018 04:00,4.21,4,0,0,72.5,100,14400,Weekday,Monday,Light_Load
29/01/2018 04:15,4.14,4,0,0,71.92,100,15300,Weekday,Monday,Light_Load
29/01/2018 04:30,4.14,4,0,0,71.92,100,16200,Weekday,Monday,Light_Load
29/01/2018 04:45,4.14,3.92,0,0,72.61,100,17100,Weekday,Monday,Light_Load
29/01/2018 05:00,4.28,4.21,0,0,71.29,100,18000,Weekday,Monday,Light_Load
29/01/2018 05:15,5.04,5.54,0,0,67.29,100,18900,Weekday,Monday,Light_Load
29/01/2018 05:30,4.25,4.14,0,0,71.63,100,19800,Weekday,Monday,Light_Load
29/01/2018 05:45,4.79,5.22,0,0,67.61,100,20700,Weekday,Monday,Light_Load
29/01/2018 06:00,4.82,5.54,0,0,65.64,100,21600,Weekday,Monday,Light_Load
29/01/2018 06:15,4.18,3.92,0,0,72.94,100,22500,Weekday,Monday,Light_Load
29/01/2018 06:30,4.18,3.89,0,0,73.2,100,23400,Weekday,Monday,Light_Load
29/01/2018 06:45,4.18,3.96,0,0,72.6,100,24300,Weekday,Monday,Light_Load
29/01/2018 07:00,4.18,4.1,0,0,71.39,100,25200,Weekday,Monday,Light_Load
29/01/2018 07:15,4.1,4.07,0,0,70.97,100,26100,Weekday,Monday,Light_Load
29/01/2018 07:30,4.72,4.68,0,0,71.01,100,27000,Weekday,Monday,Light_Load
29/01/2018 07:45,5.65,5,0,0,74.89,100,27900,Weekday,Monday,Light_Load
29/01/2018 08:00,7.88,4.39,0,0,87.36,100,28800,Weekday,Monday,Light_Load
29/01/2018 08:15,19.12,11.05,0,0.01,86.58,100,29700,Weekday,Monday,Light_Load
29/01/2018 08:30,47.77,28.98,0,0.02,85.5,100,30600,Weekday,Monday,Light_Load
29/01/2018 08:45,50.76,34.31,0,0.02,82.85,100,31500,Weekday,Monday,Light_Load
29/01/2018 09:00,55.73,15.23,0.11,0.03,96.46,100,32400,Weekday,Monday,Light_Load
29/01/2018 09:15,51.26,3.96,1.01,0.02,99.7,99.98,33300,Weekday,Monday,Medium_Load
29/01/2018 09:30,53.21,7.6,0.22,0.02,99,100,34200,Weekday,Monday,Medium_Load
29/01/2018 09:45,64.62,13.25,0,0.03,97.96,100,35100,Weekday,Monday,Medium_Load
29/01/2018 10:00,79.02,19.4,0,0.04,97.12,100,36000,Weekday,Monday,Medium_Load
29/01/2018 10:15,62.78,19.91,0,0.03,95.32,100,36900,Weekday,Monday,Maximum_Load
29/01/2018 10:30,57.06,13,0,0.03,97.5,100,37800,Weekday,Monday,Maximum_Load
29/01/2018 10:45,59.18,17.57,0,0.03,95.86,100,38700,Weekday,Monday,Maximum_Load
29/01/2018 11:00,71.14,26.39,0,0.03,93.76,100,39600,Weekday,Monday,Maximum_Load
29/01/2018 11:15,90.97,56.41,0,0.04,84.99,100,40500,Weekday,Monday,Maximum_Load
29/01/2018 11:30,78.44,49.07,0,0.04,84.78,100,41400,Weekday,Monday,Maximum_Load
29/01/2018 11:45,139.79,75.96,0,0.06,87.87,100,42300,Weekday,Monday,Maximum_Load
29/01/2018 12:00,122.72,55.19,0,0.06,91.2,100,43200,Weekday,Monday,Maximum_Load
29/01/2018 12:15,21.06,4.82,19.33,0.01,97.48,73.67,44100,Weekday,Monday,Medium_Load
29/01/2018 12:30,10.01,0,25.88,0,100,36.07,45000,Weekday,Monday,Medium_Load
29/01/2018 12:45,10.37,0,24.84,0,100,38.52,45900,Weekday,Monday,Medium_Load
29/01/2018 13:00,9.43,0,24.95,0,100,35.35,46800,Weekday,Monday,Medium_Load
29/01/2018 13:15,71.21,29.84,3.56,0.03,92.23,99.88,47700,Weekday,Monday,Medium_Load
29/01/2018 13:30,95.29,43.13,0,0.04,91.1,100,48600,Weekday,Monday,Medium_Load
29/01/2018 13:45,121.5,49.03,0,0.06,92.73,100,49500,Weekday,Monday,Medium_Load
29/01/2018 14:00,117.07,46.44,0,0.05,92.95,100,50400,Weekday,Monday,Medium_Load
29/01/2018 14:15,124.52,47.12,0,0.06,93.53,100,51300,Weekday,Monday,Medium_Load
29/01/2018 14:30,114.84,50.11,0,0.05,91.65,100,52200,Weekday,Monday,Medium_Load
29/01/2018 14:45,97.27,32.29,0,0.04,94.91,100,53100,Weekday,Monday,Medium_Load
29/01/2018 15:00,129.56,47.66,0,0.06,93.85,100,54000,Weekday,Monday,Medium_Load
29/01/2018 15:15,111.56,31.9,0,0.05,96.15,100,54900,Weekday,Monday,Medium_Load
29/01/2018 15:30,71.93,16.78,0,0.03,97.39,100,55800,Weekday,Monday,Medium_Load
29/01/2018 15:45,97.09,26.57,0,0.04,96.45,100,56700,Weekday,Monday,Medium_Load
29/01/2018 16:00,109.48,31.54,0,0.05,96.09,100,57600,Weekday,Monday,Medium_Load
29/01/2018 16:15,83.45,22.21,0,0.04,96.64,100,58500,Weekday,Monday,Medium_Load
29/01/2018 16:30,102.46,34.09,0,0.05,94.89,100,59400,Weekday,Monday,Medium_Load
29/01/2018 16:45,129.13,46.58,0,0.06,94.07,100,60300,Weekday,Monday,Medium_Load
29/01/2018 17:00,126.61,44.5,0,0.06,94.34,100,61200,Weekday,Monday,Medium_Load
29/01/2018 17:15,117.43,51.3,0,0.05,91.64,100,62100,Weekday,Monday,Maximum_Load
29/01/2018 17:30,142.67,56.09,0,0.07,93.07,100,63000,Weekday,Monday,Maximum_Load
29/01/2018 17:45,68.62,7.45,0.65,0.03,99.42,100,63900,Weekday,Monday,Maximum_Load
29/01/2018 18:00,111.06,21.82,0,0.05,98.12,100,64800,Weekday,Monday,Maximum_Load
29/01/2018 18:15,97.7,49.39,0,0.04,89.24,100,65700,Weekday,Monday,Maximum_Load
29/01/2018 18:30,89.6,52.09,0,0.04,86.45,100,66600,Weekday,Monday,Maximum_Load
29/01/2018 18:45,138.2,63.4,0,0.06,90.89,100,67500,Weekday,Monday,Maximum_Load
29/01/2018 19:00,127.33,52.85,0,0.06,92.36,100,68400,Weekday,Monday,Maximum_Load
29/01/2018 19:15,89.82,39.17,0,0.04,91.66,100,69300,Weekday,Monday,Maximum_Load
29/01/2018 19:30,136.73,60.48,0,0.06,91.45,100,70200,Weekday,Monday,Maximum_Load
29/01/2018 19:45,108.22,40.5,0,0.05,93.66,100,71100,Weekday,Monday,Maximum_Load
29/01/2018 20:00,74.34,30.56,0,0.03,92.49,100,72000,Weekday,Monday,Maximum_Load
29/01/2018 20:15,142.7,58.93,0,0.07,92.43,100,72900,Weekday,Monday,Medium_Load
29/01/2018 20:30,104.72,42.26,0,0.05,92.73,100,73800,Weekday,Monday,Medium_Load
29/01/2018 20:45,66.24,23.65,0,0.03,94.18,100,74700,Weekday,Monday,Medium_Load
29/01/2018 21:00,82.98,17.78,0,0.04,97.78,100,75600,Weekday,Monday,Medium_Load
29/01/2018 21:15,94.07,17.03,0,0.04,98.4,100,76500,Weekday,Monday,Medium_Load
29/01/2018 21:30,86.04,14.04,0,0.04,98.69,100,77400,Weekday,Monday,Medium_Load
29/01/2018 21:45,46.8,2.38,2.02,0.02,99.87,99.91,78300,Weekday,Monday,Medium_Load
29/01/2018 22:00,66.35,8.86,0.86,0.03,99.12,99.99,79200,Weekday,Monday,Medium_Load
29/01/2018 22:15,56.38,19.04,0,0.03,94.74,100,80100,Weekday,Monday,Maximum_Load
29/01/2018 22:30,44.5,36.43,0,0.02,77.38,100,81000,Weekday,Monday,Maximum_Load
29/01/2018 22:45,90.79,46.87,0,0.04,88.86,100,81900,Weekday,Monday,Maximum_Load
29/01/2018 23:00,81,42.23,0,0.04,88.67,100,82800,Weekday,Monday,Maximum_Load
29/01/2018 23:15,84.2,42.23,0,0.04,89.39,100,83700,Weekday,Monday,Light_Load
29/01/2018 23:30,98.5,47.99,0,0.05,89.9,100,84600,Weekday,Monday,Light_Load
29/01/2018 23:45,52.63,31.97,0,0.02,85.47,100,85500,Weekday,Monday,Light_Load
29/01/2018 00:00,45.54,30.56,0,0.02,83.04,100,0,Weekday,Monday,Light_Load
30/01/2018 00:15,55.91,36.94,0,0.03,83.43,100,900,Weekday,Tuesday,Light_Load
30/01/2018 00:30,100.73,50.44,0,0.05,89.42,100,1800,Weekday,Tuesday,Light_Load
30/01/2018 00:45,73.94,39.89,0,0.03,88.01,100,2700,Weekday,Tuesday,Light_Load
30/01/2018 01:00,98.96,49.36,0,0.05,89.49,100,3600,Weekday,Tuesday,Light_Load
30/01/2018 01:15,75.38,39.92,0,0.03,88.37,100,4500,Weekday,Tuesday,Light_Load
30/01/2018 01:30,23.51,19.98,0,0.01,76.2,100,5400,Weekday,Tuesday,Light_Load
30/01/2018 01:45,7.6,7.67,0,0,70.39,100,6300,Weekday,Tuesday,Light_Load
30/01/2018 02:00,7.99,6.37,0,0,78.19,100,7200,Weekday,Tuesday,Light_Load
30/01/2018 02:15,7.13,5.54,0,0,78.97,100,8100,Weekday,Tuesday,Light_Load
30/01/2018 02:30,5.87,5.26,0,0,74.47,100,9000,Weekday,Tuesday,Light_Load
30/01/2018 02:45,5.76,5.29,0,0,73.65,100,9900,Weekday,Tuesday,Light_Load
30/01/2018 03:00,5.8,5.36,0,0,73.44,100,10800,Weekday,Tuesday,Light_Load
30/01/2018 03:15,5.83,5.72,0,0,71.38,100,11700,Weekday,Tuesday,Light_Load
30/01/2018 03:30,5.87,5.36,0,0,73.85,100,12600,Weekday,Tuesday,Light_Load
30/01/2018 03:45,5.76,5.33,0,0,73.4,100,13500,Weekday,Tuesday,Light_Load
30/01/2018 04:00,5.8,5.44,0,0,72.94,100,14400,Weekday,Tuesday,Light_Load
30/01/2018 04:15,4.68,5.29,0,0,66.26,100,15300,Weekday,Tuesday,Light_Load
30/01/2018 04:30,4.25,4.54,0,0,68.34,100,16200,Weekday,Tuesday,Light_Load
30/01/2018 04:45,4,3.78,0,0,72.68,100,17100,Weekday,Tuesday,Light_Load
30/01/2018 05:00,3.92,3.74,0,0,72.35,100,18000,Weekday,Tuesday,Light_Load
30/01/2018 05:15,3.92,3.67,0,0,73,100,18900,Weekday,Tuesday,Light_Load
30/01/2018 05:30,3.92,3.64,0,0,73.28,100,19800,Weekday,Tuesday,Light_Load
30/01/2018 05:45,4,3.74,0,0,73.04,100,20700,Weekday,Tuesday,Light_Load
30/01/2018 06:00,4,3.89,0,0,71.69,100,21600,Weekday,Tuesday,Light_Load
30/01/2018 06:15,4.72,5.29,0,0,66.58,100,22500,Weekday,Tuesday,Light_Load
30/01/2018 06:30,5.18,5.29,0,0,69.96,100,23400,Weekday,Tuesday,Light_Load
30/01/2018 06:45,4.36,4.75,0,0,67.62,100,24300,Weekday,Tuesday,Light_Load
30/01/2018 07:00,4,3.96,0,0,71.07,100,25200,Weekday,Tuesday,Light_Load
30/01/2018 07:15,3.89,3.78,0,0,71.72,100,26100,Weekday,Tuesday,Light_Load
30/01/2018 07:30,5,4.28,0,0,75.97,100,27000,Weekday,Tuesday,Light_Load
30/01/2018 07:45,7.7,5.54,0,0,81.17,100,27900,Weekday,Tuesday,Light_Load
30/01/2018 08:00,9.68,4.64,0,0,90.18,100,28800,Weekday,Tuesday,Light_Load
30/01/2018 08:15,37.94,24.73,0,0.02,83.77,100,29700,Weekday,Tuesday,Light_Load
30/01/2018 08:30,51.88,41.8,0,0.02,77.87,100,30600,Weekday,Tuesday,Light_Load
30/01/2018 08:45,52.02,38.95,0,0.02,80.05,100,31500,Weekday,Tuesday,Light_Load
30/01/2018 09:00,77.26,26.35,0,0.04,94.65,100,32400,Weekday,Tuesday,Light_Load
30/01/2018 09:15,102.17,29.81,0,0.05,96,100,33300,Weekday,Tuesday,Medium_Load
30/01/2018 09:30,98.46,27.79,0,0.05,96.24,100,34200,Weekday,Tuesday,Medium_Load
30/01/2018 09:45,119.3,40.32,0,0.05,94.74,100,35100,Weekday,Tuesday,Medium_Load
30/01/2018 10:00,93.24,28.94,0,0.04,95.51,100,36000,Weekday,Tuesday,Medium_Load
30/01/2018 10:15,121.82,39.46,0,0.06,95.13,100,36900,Weekday,Tuesday,Maximum_Load
30/01/2018 10:30,114.26,49.07,0,0.05,91.88,100,37800,Weekday,Tuesday,Maximum_Load
30/01/2018 10:45,130.5,47.99,0,0.06,93.86,100,38700,Weekday,Tuesday,Maximum_Load
30/01/2018 11:00,103.54,32.58,0,0.05,95.39,100,39600,Weekday,Tuesday,Maximum_Load
30/01/2018 11:15,60.26,36.11,0,0.03,85.78,100,40500,Weekday,Tuesday,Maximum_Load
30/01/2018 11:30,54.94,28.8,0,0.03,88.57,100,41400,Weekday,Tuesday,Maximum_Load
30/01/2018 11:45,81.9,55.22,0,0.04,82.91,100,42300,Weekday,Tuesday,Maximum_Load
30/01/2018 12:00,68.76,43.7,0,0.03,84.4,100,43200,Weekday,Tuesday,Maximum_Load
30/01/2018 12:15,14.98,3.71,19.22,0.01,97.07,61.47,44100,Weekday,Tuesday,Medium_Load
30/01/2018 12:30,9.11,0,25.88,0,100,33.2,45000,Weekday,Tuesday,Medium_Load
30/01/2018 12:45,9.72,0,25.24,0,100,35.94,45900,Weekday,Tuesday,Medium_Load
30/01/2018 13:00,10.22,0,25.49,0,100,37.21,46800,Weekday,Tuesday,Medium_Load
30/01/2018 13:15,49.72,15.3,3.85,0.02,95.58,99.7,47700,Weekday,Tuesday,Medium_Load
30/01/2018 13:30,67.21,28.87,0,0.03,91.88,100,48600,Weekday,Tuesday,Medium_Load
30/01/2018 13:45,58.68,16.34,0,0.03,96.33,100,49500,Weekday,Tuesday,Medium_Load
30/01/2018 14:00,60.01,16.7,0,0.03,96.34,100,50400,Weekday,Tuesday,Medium_Load
30/01/2018 14:15,59.22,17.64,0,0.03,95.84,100,51300,Weekday,Tuesday,Medium_Load
30/01/2018 14:30,70.78,26.14,0,0.03,93.81,100,52200,Weekday,Tuesday,Medium_Load
30/01/2018 14:45,75.64,34.2,0,0.03,91.12,100,53100,Weekday,Tuesday,Medium_Load
30/01/2018 15:00,73.37,30.2,0,0.03,92.47,100,54000,Weekday,Tuesday,Medium_Load
30/01/2018 15:15,64.8,23.54,0,0.03,93.99,100,54900,Weekday,Tuesday,Medium_Load
30/01/2018 15:30,66.46,26.17,0,0.03,93.05,100,55800,Weekday,Tuesday,Medium_Load
30/01/2018 15:45,77.4,33.7,0,0.04,91.69,100,56700,Weekday,Tuesday,Medium_Load
30/01/2018 16:00,74.38,32.15,0,0.03,91.79,100,57600,Weekday,Tuesday,Medium_Load
30/01/2018 16:15,72.04,26.32,0,0.03,93.93,100,58500,Weekday,Tuesday,Medium_Load
30/01/2018 16:30,68.36,25.92,0,0.03,93.5,100,59400,Weekday,Tuesday,Medium_Load
30/01/2018 16:45,77.47,34.99,0,0.04,91.14,100,60300,Weekday,Tuesday,Medium_Load
30/01/2018 17:00,76.64,33.62,0,0.04,91.58,100,61200,Weekday,Tuesday,Medium_Load
30/01/2018 17:15,69.44,29.2,0,0.03,92.18,100,62100,Weekday,Tuesday,Maximum_Load
30/01/2018 17:30,68.94,24.55,0,0.03,94.21,100,63000,Weekday,Tuesday,Maximum_Load
30/01/2018 17:45,51.88,4.57,0.54,0.02,99.61,99.99,63900,Weekday,Tuesday,Maximum_Load
30/01/2018 18:00,41.72,0.04,4.14,0.02,100,99.51,64800,Weekday,Tuesday,Maximum_Load
30/01/2018 18:15,55.26,27.04,0.36,0.03,89.82,100,65700,Weekday,Tuesday,Maximum_Load
30/01/2018 18:30,65.45,39.28,0,0.03,85.74,100,66600,Weekday,Tuesday,Maximum_Load
30/01/2018 18:45,63.5,25.09,0,0.03,93,100,67500,Weekday,Tuesday,Maximum_Load
30/01/2018 19:00,62.86,23.87,0,0.03,93.49,100,68400,Weekday,Tuesday,Maximum_Load
30/01/2018 19:15,62.32,20.7,0,0.03,94.9,100,69300,Weekday,Tuesday,Maximum_Load
30/01/2018 19:30,63.32,20.05,0,0.03,95.33,100,70200,Weekday,Tuesday,Maximum_Load
30/01/2018 19:45,81.65,28.26,0,0.04,94.5,100,71100,Weekday,Tuesday,Maximum_Load
30/01/2018 20:00,110.81,35.28,0,0.05,95.29,100,72000,Weekday,Tuesday,Maximum_Load
30/01/2018 20:15,128.27,42.84,0,0.06,94.85,100,72900,Weekday,Tuesday,Medium_Load
30/01/2018 20:30,84.92,26.75,0,0.04,95.38,100,73800,Weekday,Tuesday,Medium_Load
30/01/2018 20:45,122.26,40.18,0,0.06,95,100,74700,Weekday,Tuesday,Medium_Load
30/01/2018 21:00,71.42,12.49,0,0.03,98.51,100,75600,Weekday,Tuesday,Medium_Load
30/01/2018 21:15,70.13,8.96,0.5,0.03,99.19,100,76500,Weekday,Tuesday,Medium_Load
30/01/2018 21:30,81.65,13.32,0.5,0.04,98.7,100,77400,Weekday,Tuesday,Medium_Load
30/01/2018 21:45,86.15,13.57,0,0.04,98.78,100,78300,Weekday,Tuesday,Medium_Load
30/01/2018 22:00,68.54,9.36,0.83,0.03,99.08,99.99,79200,Weekday,Tuesday,Medium_Load
30/01/2018 22:15,50.72,14.65,1.44,0.02,96.07,99.96,80100,Weekday,Tuesday,Maximum_Load
30/01/2018 22:30,78.62,42.37,0,0.04,88.03,100,81000,Weekday,Tuesday,Maximum_Load
30/01/2018 22:45,90.79,46.73,0,0.04,88.91,100,81900,Weekday,Tuesday,Maximum_Load
30/01/2018 23:00,68.4,37.4,0,0.03,87.74,100,82800,Weekday,Tuesday,Maximum_Load
30/01/2018 23:15,95.22,46.3,0,0.04,89.93,100,83700,Weekday,Tuesday,Light_Load
30/01/2018 23:30,97.31,46.48,0,0.04,90.23,100,84600,Weekday,Tuesday,Light_Load
30/01/2018 23:45,70.02,38.23,0,0.03,87.77,100,85500,Weekday,Tuesday,Light_Load
30/01/2018 00:00,97.99,47.77,0,0.04,89.89,100,0,Weekday,Tuesday,Light_Load
31/01/2018 00:15,57.31,34.2,0,0.03,85.87,100,900,Weekday,Wednesday,Light_Load
31/01/2018 00:30,81.68,43.16,0,0.04,88.42,100,1800,Weekday,Wednesday,Light_Load
31/01/2018 00:45,98.17,47.16,0,0.05,90.14,100,2700,Weekday,Wednesday,Light_Load
31/01/2018 01:00,66.67,37.76,0,0.03,87.01,100,3600,Weekday,Wednesday,Light_Load
31/01/2018 01:15,100.08,48.17,0,0.05,90.11,100,4500,Weekday,Wednesday,Light_Load
31/01/2018 01:30,60.77,34.06,0,0.03,87.23,100,5400,Weekday,Wednesday,Light_Load
31/01/2018 01:45,16.7,12.71,0,0.01,79.57,100,6300,Weekday,Wednesday,Light_Load
31/01/2018 02:00,6.23,5.44,0,0,75.33,100,7200,Weekday,Wednesday,Light_Load
31/01/2018 02:15,6.23,5.33,0,0,75.99,100,8100,Weekday,Wednesday,Light_Load
31/01/2018 02:30,5.94,5.22,0,0,75.12,100,9000,Weekday,Wednesday,Light_Load
31/01/2018 02:45,5.87,5.08,0,0,75.62,100,9900,Weekday,Wednesday,Light_Load
31/01/2018 03:00,5.9,5.33,0,0,74.2,100,10800,Weekday,Wednesday,Light_Load
31/01/2018 03:15,5.83,5.15,0,0,74.95,100,11700,Weekday,Wednesday,Light_Load
31/01/2018 03:30,5.83,5.33,0,0,73.8,100,12600,Weekday,Wednesday,Light_Load
31/01/2018 03:45,5.83,5.11,0,0,75.2,100,13500,Weekday,Wednesday,Light_Load
31/01/2018 04:00,5.83,5.29,0,0,74.06,100,14400,Weekday,Wednesday,Light_Load
31/01/2018 04:15,5.87,5.44,0,0,73.35,100,15300,Weekday,Wednesday,Light_Load
31/01/2018 04:30,5.8,5.18,0,0,74.58,100,16200,Weekday,Wednesday,Light_Load
31/01/2018 04:45,5.94,5.22,0,0,75.12,100,17100,Weekday,Wednesday,Light_Load
31/01/2018 05:00,5.83,5.04,0,0,75.65,100,18000,Weekday,Wednesday,Light_Load
31/01/2018 05:15,5.9,5.4,0,0,73.77,100,18900,Weekday,Wednesday,Light_Load
31/01/2018 05:30,5.83,5.33,0,0,73.8,100,19800,Weekday,Wednesday,Light_Load
31/01/2018 05:45,4.72,5.4,0,0,65.81,100,20700,Weekday,Wednesday,Light_Load
31/01/2018 06:00,4.18,4.03,0,0,71.99,100,21600,Weekday,Wednesday,Light_Load
31/01/2018 06:15,4.03,4,0,0,70.97,100,22500,Weekday,Wednesday,Light_Load
31/01/2018 06:30,4,3.92,0,0,71.42,100,23400,Weekday,Wednesday,Light_Load
31/01/2018 06:45,4.03,4.07,0,0,70.36,100,24300,Weekday,Wednesday,Light_Load
31/01/2018 07:00,4.07,4.18,0,0,69.76,100,25200,Weekday,Wednesday,Light_Load
31/01/2018 07:15,4,3.96,0,0,71.07,100,26100,Weekday,Wednesday,Light_Load
31/01/2018 07:30,5.11,4.61,0,0,74.25,100,27000,Weekday,Wednesday,Light_Load
31/01/2018 07:45,7.88,5.4,0,0,82.49,100,27900,Weekday,Wednesday,Light_Load
31/01/2018 08:00,7.81,4.75,0,0,85.44,100,28800,Weekday,Wednesday,Light_Load
31/01/2018 08:15,42.62,30.28,0,0.02,81.52,100,29700,Weekday,Wednesday,Light_Load
