date,Hour,Usage,LagRP,LeadRP,LagPF,LeadPF,CO2,Ltype,Wstatus,Dweek
2018-04-25,8,14.97,16.02,0,0,100,0,Light_Load,Weekday,Wednesday
2018-04-25,9,338.22,221.44,0,0,100,0.04,Light_Load,Weekday,Wednesday
2018-04-25,10,290.59,157.97,0,87.86,0,0.0325,Medium_Load,Weekday,Wednesday
2018-04-25,11,266.87,140.32,0,88.51,0,0.03,Maximum_Load,Weekday,Wednesday
2018-04-25,12,242.12,153.86,0,84.4,0,0.03,Maximum_Load,Weekday,Wednesday
2018-04-25,13,23.51,3.38,88.71,98.98,0,0,Medium_Load,Weekday,Wednesday
2018-04-25,14,229.53,104.19,8.06,91.06,0,0.025,Maximum_Load,Weekday,Wednesday
2018-04-25,15,265.29,139.28,0,88.54,0,0.0325,Maximum_Load,Weekday,Wednesday
2018-04-25,16,257.18,104.47,0,92.65,0,0.03,Maximum_Load,Weekday,Wednesday
2018-04-25,17,314.96,131.47,0,92.28,0,0.035,Maximum_Load,Weekday,Wednesday
2018-04-25,18,284.01,136.55,0.04,90.12,0,0.0325,Medium_Load,Weekday,Wednesday
2018-04-25,19,226.44,74.13,0.79,95.04,0,0.025,Medium_Load,Weekday,Wednesday
2018-04-25,20,299.23,67.74,1.66,97.53,0,0.035,Medium_Load,Weekday,Wednesday
2018-04-25,21,270.65,59,18.65,97.71,0,0.0325,Medium_Load,Weekday,Wednesday
2018-04-25,22,19.98,0,102.31,100,0,0,Medium_Load,Weekday,Wednesday
2018-04-25,23,15.09,13,14.18,75.76,0,0,Medium_Load,Weekday,Wednesday
2018-04-25,24,14.51,14.25,0,0,100,0,Light_Load,Weekday,Wednesday
2018-04-26,1,14.69,15.37,0,0,100,0,Light_Load,Weekday,Thursday
2018-04-26,2,13.85,17.14,0,0,100,0,Light_Load,Weekday,Thursday
2018-04-26,3,12.78,17.71,0,0,100,0,Light_Load,Weekday,Thursday
2018-04-26,4,12.5,17.28,0,0,100,0,Light_Load,Weekday,Thursday
2018-04-26,5,13.03,17.32,0,0,100,0,Light_Load,Weekday,Thursday
2018-04-26,6,12.56,18.41,0,0,100,0,Light_Load,Weekday,Thursday
2018-04-26,7,14.04,18,0,0,100,0,Light_Load,Weekday,Thursday
2018-04-26,8,27.64,28.65,0,0,100,0.0025,Light_Load,Weekday,Thursday
2018-04-26,9,388.37,283.03,0,0,100,0.0425,Light_Load,Weekday,Thursday
2018-04-26,10,438.62,192.78,0,91.55,0,0.05,Medium_Load,Weekday,Thursday
2018-04-26,11,411.78,186.01,0,91.13,0,0.0475,Maximum_Load,Weekday,Thursday
2018-04-26,12,414.54,240.55,0,86.49,0,0.0475,Maximum_Load,Weekday,Thursday
2018-04-26,13,28.11,1.98,79.16,99.75,0,0,Medium_Load,Weekday,Thursday
2018-04-26,14,263.11,127.62,4.18,89.97,0,0.03,Maximum_Load,Weekday,Thursday
2018-04-26,15,176.21,58.21,0,94.95,0,0.02,Maximum_Load,Weekday,Thursday
2018-04-26,16,199.15,82.87,0,92.33,0,0.0225,Maximum_Load,Weekday,Thursday
2018-04-26,17,247.32,123.85,0,89.42,0,0.0275,Maximum_Load,Weekday,Thursday
2018-04-26,18,299.27,107.94,9.65,94.07,0,0.035,Medium_Load,Weekday,Thursday
2018-04-26,19,402.99,210.71,0.65,88.62,0,0.0475,Medium_Load,Weekday,Thursday
2018-04-26,20,397.36,179.97,0,91.09,0,0.0425,Medium_Load,Weekday,Thursday
2018-04-26,21,280.52,95.57,0.32,94.66,0,0.03,Medium_Load,Weekday,Thursday
2018-04-26,22,24.95,0,101.08,100,0,0.0025,Medium_Load,Weekday,Thursday
2018-04-26,23,14.62,11.05,14.83,79.78,0,0,Medium_Load,Weekday,Thursday
2018-04-26,24,14.18,12.86,0,0,100,0,Light_Load,Weekday,Thursday
2018-04-27,1,14.32,12.79,0,0,100,0,Light_Load,Weekday,Friday
2018-04-27,2,15.99,14.83,0,0,100,0,Light_Load,Weekday,Friday
2018-04-27,3,12.7,12.78,0,0,100,0,Light_Load,Weekday,Friday
2018-04-27,4,12.13,13.18,0,0,100,0,Light_Load,Weekday,Friday
2018-04-27,5,12.2,13.91,0,0,100,0,Light_Load,Weekday,Friday
2018-04-27,6,13.75,16.89,0,0,100,0,Light_Load,Weekday,Friday
2018-04-27,7,12.49,15.12,0,0,100,0,Light_Load,Weekday,Friday
2018-04-27,8,14,14.54,0,0,100,0,Light_Load,Weekday,Friday
2018-04-27,9,318.82,206.6,0,0,100,0.0375,Light_Load,Weekday,Friday
2018-04-27,10,258.34,68.59,0.3,96.65,0,0.0275,Medium_Load,Weekday,Friday
2018-04-27,11,195.95,54.36,0.65,96.36,0,0.0225,Maximum_Load,Weekday,Friday
2018-04-27,12,244.37,124.05,0,89.17,0,0.025,Maximum_Load,Weekday,Friday
2018-04-27,13,41.76,5.36,95,99.19,0,0.0025,Medium_Load,Weekday,Friday
2018-04-27,14,271.69,97.45,7.27,94.13,0,0.0325,Maximum_Load,Weekday,Friday
2018-04-27,15,425.3,186.51,0,91.58,0,0.05,Maximum_Load,Weekday,Friday
2018-04-27,16,351.25,157.03,0,91.29,0,0.0375,Maximum_Load,Weekday,Friday
2018-04-27,17,346.79,150.94,0,91.69,0,0.04,Maximum_Load,Weekday,Friday
2018-04-27,18,150.72,22.93,20.56,98.86,0,0.015,Medium_Load,Weekday,Friday
2018-04-27,19,291.45,144.18,0.72,89.63,0,0.035,Medium_Load,Weekday,Friday
2018-04-27,20,274.39,132.49,0,90.05,0,0.0325,Medium_Load,Weekday,Friday
2018-04-27,21,322.17,109.98,6.41,94.64,0,0.0375,Medium_Load,Weekday,Friday
2018-04-27,22,16.06,0,104.9,100,0,0,Medium_Load,Weekday,Friday
2018-04-27,23,14.61,11.37,15.23,78.92,0,0,Medium_Load,Weekday,Friday
2018-04-27,24,12.96,12.34,0,0,100,0,Light_Load,Weekday,Friday
2018-04-28,1,12.82,12.24,0,0,100,0,Light_Load,Weekend,Saturday
2018-04-28,2,13.11,12.14,0,0,100,0,Light_Load,Weekend,Saturday
2018-04-28,3,14.22,13.57,0,0,100,0,Light_Load,Weekend,Saturday
2018-04-28,4,12.1,11.88,0,0,100,0,Light_Load,Weekend,Saturday
2018-04-28,5,11.16,12.23,0,0,100,0,Light_Load,Weekend,Saturday
2018-04-28,6,11.44,13.75,0,0,100,0,Light_Load,Weekend,Saturday
2018-04-28,7,12.57,15.12,0,0,100,0,Light_Load,Weekend,Saturday
2018-04-28,8,11.7,14.36,0,0,100,0,Light_Load,Weekend,Saturday
2018-04-28,9,147.39,79.3,1.01,0,100,0.0175,Light_Load,Weekend,Saturday
2018-04-28,10,235.41,10.19,9.15,99.91,0,0.025,Medium_Load,Weekend,Saturday
2018-04-28,11,231.88,16.07,8.79,99.76,0,0.025,Maximum_Load,Weekend,Saturday
2018-04-28,12,221.69,68.94,1.19,95.49,0,0.025,Maximum_Load,Weekend,Saturday
2018-04-28,13,15.4,0,65.63,100,0,0,Medium_Load,Weekend,Saturday
2018-04-28,14,225.68,10.9,18.69,99.88,0,0.025,Maximum_Load,Weekend,Saturday
2018-04-28,15,177.4,4.75,17.35,99.96,0,0.0225,Maximum_Load,Weekend,Saturday
2018-04-28,16,124.19,0,29.34,100,0,0.0125,Maximum_Load,Weekend,Saturday
2018-04-28,17,79.24,0,61.91,100,0,0.0075,Maximum_Load,Weekend,Saturday
2018-04-28,18,14.21,0,105.67,100,0,0,Medium_Load,Weekend,Saturday
2018-04-28,19,15.05,0,66.53,100,0,0,Medium_Load,Weekend,Saturday
2018-04-28,20,13.61,0,106.74,100,0,0,Medium_Load,Weekend,Saturday
2018-04-28,21,13.75,0,106.66,100,0,0,Medium_Load,Weekend,Saturday
2018-04-28,22,13.9,0,106.13,100,0,0,Medium_Load,Weekend,Saturday
2018-04-28,23,13.86,13.47,14.76,71.71,0,0,Medium_Load,Weekend,Saturday
2018-04-28,24,10.81,13.25,0,0,100,0,Light_Load,Weekend,Saturday
2018-04-29,1,10.44,13.71,0,0,100,0,Light_Load,Weekend,Sunday
2018-04-29,2,10.4,13.67,0,0,100,0,Light_Load,Weekend,Sunday
2018-04-29,3,10.47,14.16,0,0,100,0,Light_Load,Weekend,Sunday
2018-04-29,4,11.84,15.02,0,0,100,0,Light_Load,Weekend,Sunday
2018-04-29,5,10.54,14.5,0,0,100,0,Light_Load,Weekend,Sunday
2018-04-29,6,10.41,14.97,0,0,100,0,Light_Load,Weekend,Sunday
2018-04-29,7,11.26,14.83,0,0,100,0,Light_Load,Weekend,Sunday
2018-04-29,8,12.35,16.39,0,0,100,0,Light_Load,Weekend,Sunday
2018-04-29,9,11.2,10.91,13.54,0,63.74,0,Light_Load,Weekend,Sunday
2018-04-29,10,12.88,0,73.97,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,11,13.64,0,72.68,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,12,11.91,0,19.73,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,13,12.53,0,62.13,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,14,13.58,0,80.31,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,15,13.47,0,76.14,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,16,12.75,0,65.41,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,17,12.53,0,65.85,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,18,13.45,0,78.56,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,19,12.85,0,40.87,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,20,12.43,0,67.28,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,21,12.53,0,67.04,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,22,12.96,0,71.24,100,0,0,Light_Load,Weekend,Sunday
2018-04-29,23,12.82,15.95,13.57,62.65,0,0,Light_Load,Weekend,Sunday
2018-04-29,24,11.41,16.85,0,0,100,0,Light_Load,Weekend,Sunday
2018-04-30,1,11.6,17.89,0,0,100,0,Light_Load,Weekday,Monday
2018-04-30,2,12.48,17.42,0,0,100,0,Light_Load,Weekday,Monday
2018-04-30,3,12.5,18.26,0,0,100,0,Light_Load,Weekday,Monday
2018-04-30,4,11.48,17.6,0,0,100,0,Light_Load,Weekday,Monday
2018-04-30,5,11.59,17.5,0,0,100,0,Light_Load,Weekday,Monday
2018-04-30,6,11.26,17.24,0,0,100,0,Light_Load,Weekday,Monday
2018-04-30,7,11.94,16.96,0,0,100,0,Light_Load,Weekday,Monday
2018-04-30,8,27.94,28.47,0,0,100,0,Light_Load,Weekday,Monday
2018-04-30,9,333.18,226.94,0,0,100,0.04,Light_Load,Weekday,Monday
2018-04-30,10,281.66,150.65,0,88.18,0,0.0325,Medium_Load,Weekday,Monday
2018-04-30,11,209.24,82.44,0,93.04,0,0.0225,Maximum_Load,Weekday,Monday
2018-04-30,12,222.55,159.91,0,81.21,0,0.025,Maximum_Load,Weekday,Monday
2018-04-30,13,25.49,2.16,93.74,99.64,0,0,Medium_Load,Weekday,Monday
2018-04-30,14,206.21,96.3,6.08,90.61,0,0.025,Maximum_Load,Weekday,Monday
2018-04-30,15,265.75,151.56,0,86.87,0,0.03,Maximum_Load,Weekday,Monday
2018-04-30,16,230.15,115.89,0,89.32,0,0.0275,Maximum_Load,Weekday,Monday
2018-04-30,17,221.8,112.9,0,89.12,0,0.0225,Maximum_Load,Weekday,Monday
2018-04-30,18,200.12,69.26,8.13,94.5,0,0.02,Medium_Load,Weekday,Monday
2018-04-30,19,25.63,2.88,57.38,99.37,0,0.0025,Medium_Load,Weekday,Monday
2018-04-30,20,15.04,0,99.89,100,0,0,Medium_Load,Weekday,Monday
2018-04-30,21,16.7,0,98.57,100,0,0,Medium_Load,Weekday,Monday
2018-04-30,22,14.94,0,95.22,100,0,0,Medium_Load,Weekday,Monday
2018-04-30,23,14.08,13.79,13.28,71.44,0,0,Medium_Load,Weekday,Monday
2018-04-30,24,13.46,15.62,0,0,100,0,Light_Load,Weekday,Monday
2018-05-01,1,11.56,17.07,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-01,2,12.74,17.81,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-01,3,11.67,17.14,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-01,4,11.71,17.67,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-01,5,12.46,16.85,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-01,6,11.56,17.93,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-01,7,11.71,18.53,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-01,8,12.16,18.57,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-01,9,11.77,12.81,14.65,0,62.63,0,Light_Load,Weekday,Tuesday
2018-05-01,10,13.21,0,74.91,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,11,12.49,0,67.68,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,12,12.63,0,19.83,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,13,12.78,0,61.95,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,14,13.14,0,75.82,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,15,12.4,0,67.91,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,16,13.31,0,77.47,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,17,12.36,0,67.9,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,18,13.22,0,71.41,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,19,12.39,0,40.08,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,20,12.63,0,67.18,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,21,13.64,0,81.04,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,22,13.64,0,75.28,100,0,0,Light_Load,Weekday,Tuesday
2018-05-01,23,11.99,15.99,9.32,59.99,0,0,Light_Load,Weekday,Tuesday
2018-05-01,24,11.48,16.81,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-02,1,11.59,16.9,0,0,100,0,Light_Load,Weekday,Wednesday
2018-05-02,2,13.47,18.47,0,0,100,0,Light_Load,Weekday,Wednesday
2018-05-02,3,11.63,17.28,0,0,100,0,Light_Load,Weekday,Wednesday
2018-05-02,4,11.56,17.27,0,0,100,0,Light_Load,Weekday,Wednesday
2018-05-02,5,11.63,17.07,0,0,100,0,Light_Load,Weekday,Wednesday
2018-05-02,6,12.28,17.16,0,0,100,0,Light_Load,Weekday,Wednesday
2018-05-02,7,12.25,18.86,0,0,100,0,Light_Load,Weekday,Wednesday
2018-05-02,8,24.66,26.86,0,0,100,0,Light_Load,Weekday,Wednesday
2018-05-02,9,339.08,229.96,0,0,100,0.04,Light_Load,Weekday,Wednesday
2018-05-02,10,470.84,225.93,0,90.16,0,0.055,Medium_Load,Weekday,Wednesday
2018-05-02,11,294.9,150.49,0,89.07,0,0.035,Maximum_Load,Weekday,Wednesday
2018-05-02,12,363.04,247.57,0,82.62,0,0.0425,Maximum_Load,Weekday,Wednesday
2018-05-02,13,24.99,0.58,98.76,99.97,0,0,Medium_Load,Weekday,Wednesday
2018-05-02,14,334.8,148.78,4.18,91.38,0,0.0375,Maximum_Load,Weekday,Wednesday
2018-05-02,15,435.28,173.6,0,92.89,0,0.0475,Maximum_Load,Weekday,Wednesday
2018-05-02,16,429.12,167.36,0,93.17,0,0.0475,Maximum_Load,Weekday,Wednesday
2018-05-02,17,404.75,164.2,0,92.66,0,0.0475,Maximum_Load,Weekday,Wednesday
2018-05-02,18,206.49,44.78,19.48,97.73,0,0.0225,Medium_Load,Weekday,Wednesday
2018-05-02,19,356.54,146.04,0.61,92.54,0,0.04,Medium_Load,Weekday,Wednesday
2018-05-02,20,354.53,107.31,0,95.71,0,0.0425,Medium_Load,Weekday,Wednesday
2018-05-02,21,296.36,71.33,15.12,97.22,0,0.035,Medium_Load,Weekday,Wednesday
2018-05-02,22,17.67,0,100.63,100,0,0,Medium_Load,Weekday,Wednesday
2018-05-02,23,16.88,15.7,14.76,73.22,0,0,Medium_Load,Weekday,Wednesday
2018-05-02,24,14.61,13.86,0,0,100,0,Light_Load,Weekday,Wednesday
2018-05-03,1,14.9,14.87,0,0,100,0,Light_Load,Weekday,Thursday
2018-05-03,2,14.76,14.4,0,0,100,0,Light_Load,Weekday,Thursday
2018-05-03,3,14.9,15.01,0,0,100,0,Light_Load,Weekday,Thursday
2018-05-03,4,13.82,16.42,0,0,100,0,Light_Load,Weekday,Thursday
2018-05-03,5,12.54,15.55,0,0,100,0,Light_Load,Weekday,Thursday
2018-05-03,6,13.21,16.71,0,0,100,0,Light_Load,Weekday,Thursday
2018-05-03,7,12.56,17.21,0,0,100,0,Light_Load,Weekday,Thursday
2018-05-03,8,17.6,21.31,0,0,100,0,Light_Load,Weekday,Thursday
2018-05-03,9,404.17,246.49,0,0,100,0.045,Light_Load,Weekday,Thursday
2018-05-03,10,445,181.75,0,92.58,0,0.05,Medium_Load,Weekday,Thursday
2018-05-03,11,373.79,149.44,0,92.85,0,0.0425,Maximum_Load,Weekday,Thursday
2018-05-03,12,472.89,266.22,0,87.14,0,0.0525,Maximum_Load,Weekday,Thursday
2018-05-03,13,49.24,9.54,90.43,98.17,0,0.0025,Medium_Load,Weekday,Thursday
2018-05-03,14,348.16,157.47,3.6,91.11,0,0.0425,Maximum_Load,Weekday,Thursday
2018-05-03,15,396.06,168.29,0,92.04,0,0.045,Maximum_Load,Weekday,Thursday
2018-05-03,16,326.34,126,0,93.29,0,0.04,Maximum_Load,Weekday,Thursday
2018-05-03,17,380.2,164.38,0,91.79,0,0.0475,Maximum_Load,Weekday,Thursday
2018-05-03,18,255.56,74.44,17.46,96.01,0,0.0275,Medium_Load,Weekday,Thursday
2018-05-03,19,217,129.32,0.79,85.9,0,0.025,Medium_Load,Weekday,Thursday
2018-05-03,20,240.76,124.49,0,88.83,0,0.025,Medium_Load,Weekday,Thursday
2018-05-03,21,174.42,58.29,21.67,94.84,0,0.0225,Medium_Load,Weekday,Thursday
2018-05-03,22,16.93,0,104.65,100,0,0,Medium_Load,Weekday,Thursday
2018-05-03,23,16.61,14.8,14.58,74.66,0,0,Medium_Load,Weekday,Thursday
2018-05-03,24,14.15,13.79,0,0,100,0,Light_Load,Weekday,Thursday
2018-05-04,1,14.51,14.5,0,0,100,0,Light_Load,Weekday,Friday
2018-05-04,2,14.29,14.18,0,0,100,0,Light_Load,Weekday,Friday
2018-05-04,3,16.13,17.18,0,0,100,0,Light_Load,Weekday,Friday
2018-05-04,4,14.11,14.05,0,0,100,0,Light_Load,Weekday,Friday
2018-05-04,5,12.16,14.69,0,0,100,0,Light_Load,Weekday,Friday
2018-05-04,6,11.95,15.73,0,0,100,0,Light_Load,Weekday,Friday
2018-05-04,7,13.17,17.13,0,0,100,0,Light_Load,Weekday,Friday
2018-05-04,8,15.23,19.47,0,0,100,0,Light_Load,Weekday,Friday
2018-05-04,9,245.66,209.96,0,0,100,0.0275,Light_Load,Weekday,Friday
2018-05-04,10,264.71,134.02,0,89.22,0,0.03,Medium_Load,Weekday,Friday
2018-05-04,11,260.78,137.05,0,88.52,0,0.03,Maximum_Load,Weekday,Friday
2018-05-04,12,219.24,165.67,0,79.78,0,0.025,Maximum_Load,Weekday,Friday
2018-05-04,13,29.35,4.1,98.61,99.04,0,0.0025,Medium_Load,Weekday,Friday
2018-05-04,14,201.81,85.68,8.71,92.05,0,0.0225,Maximum_Load,Weekday,Friday
2018-05-04,15,219.43,98.63,0,91.21,0,0.025,Maximum_Load,Weekday,Friday
2018-05-04,16,204.88,78.13,0,93.44,0,0.0225,Maximum_Load,Weekday,Friday
2018-05-04,17,224.1,112.46,0,89.38,0,0.0275,Maximum_Load,Weekday,Friday
2018-05-04,18,364.73,156.75,0,91.87,0,0.0425,Medium_Load,Weekday,Friday
2018-05-04,19,25.57,1.37,62.39,99.86,0,0,Medium_Load,Weekday,Friday
2018-05-04,20,20,0,105.44,100,0,0,Medium_Load,Weekday,Friday
2018-05-04,21,15.77,0,104.44,100,0,0,Medium_Load,Weekday,Friday
2018-05-04,22,15.38,0,103.15,100,0,0,Medium_Load,Weekday,Friday
2018-05-04,23,14.4,13.5,14.58,72.95,0,0,Medium_Load,Weekday,Friday
2018-05-04,24,14.11,14.58,0,0,100,0,Light_Load,Weekday,Friday
2018-05-05,1,16.34,19.62,0,0,100,0,Light_Load,Weekend,Saturday
2018-05-05,2,12.49,17.13,0,0,100,0,Light_Load,Weekend,Saturday
2018-05-05,3,12.02,16.63,0,0,100,0,Light_Load,Weekend,Saturday
2018-05-05,4,11.74,15.73,0,0,100,0,Light_Load,Weekend,Saturday
2018-05-05,5,12.24,14.87,0,0,100,0,Light_Load,Weekend,Saturday
2018-05-05,6,12.85,16.74,0,0,100,0,Light_Load,Weekend,Saturday
2018-05-05,7,11.78,16.56,0,0,100,0,Light_Load,Weekend,Saturday
2018-05-05,8,11.52,15.95,0,0,100,0,Light_Load,Weekend,Saturday
2018-05-05,9,11.99,10.62,18.43,0,54.53,0,Light_Load,Weekend,Saturday
2018-05-05,10,13.25,0,73.58,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,11,14.04,0,84.53,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,12,11.84,0,22.84,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,13,13.4,0,65.05,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,14,12.57,0,69.34,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,15,12.49,0,69.34,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,16,12.74,0,71.28,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,17,14,0,84.89,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,18,12.8,0,67.5,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,19,12.68,0,40.67,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,20,13.27,0,71.42,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,21,14.26,0,83.82,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,22,13.08,0,68.14,100,0,0,Light_Load,Weekend,Saturday
2018-05-05,23,11.99,13.64,9.79,66.02,0,0,Light_Load,Weekend,Saturday
2018-05-05,24,12.06,14.37,0,0,100,0,Light_Load,Weekend,Saturday
2018-05-06,1,11.95,15.29,0,0,100,0,Light_Load,Weekend,Sunday
2018-05-06,2,12.71,16.48,0,0,100,0,Light_Load,Weekend,Sunday
2018-05-06,3,11.91,16.85,0,0,100,0,Light_Load,Weekend,Sunday
2018-05-06,4,12.1,17.17,0,0,100,0,Light_Load,Weekend,Sunday
2018-05-06,5,12.31,16.75,0,0,100,0,Light_Load,Weekend,Sunday
2018-05-06,6,11.77,16.77,0,0,100,0,Light_Load,Weekend,Sunday
2018-05-06,7,12.53,17.25,0,0,100,0,Light_Load,Weekend,Sunday
2018-05-06,8,12.39,15.69,0,0,100,0,Light_Load,Weekend,Sunday
2018-05-06,9,11.88,11.63,13.18,0,66.95,0,Light_Load,Weekend,Sunday
2018-05-06,10,12.71,0,68.55,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,11,13.54,0,78.3,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,12,12.88,0,22.35,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,13,12.89,0,63.29,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,14,12.81,0,67.49,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,15,13.61,0,70.53,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,16,13.75,0,72.18,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,17,12.71,0,67.79,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,18,12.81,0,67.65,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,19,13,0,41.78,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,20,13.28,0,74.4,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,21,13.55,0,73.74,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,22,13.28,0,73.61,100,0,0,Light_Load,Weekend,Sunday
2018-05-06,23,12.28,14.43,14.33,64.81,0,0,Light_Load,Weekend,Sunday
2018-05-06,24,11.84,15.83,0,0,100,0,Light_Load,Weekend,Sunday
2018-05-07,1,12.67,17.21,0,0,100,0,Light_Load,Weekday,Monday
2018-05-07,2,12.59,17.5,0,0,100,0,Light_Load,Weekday,Monday
2018-05-07,3,12.07,17.68,0,0,100,0,Light_Load,Weekday,Monday
2018-05-07,4,11.99,17.32,0,0,100,0,Light_Load,Weekday,Monday
2018-05-07,5,11.84,16.42,0,0,100,0,Light_Load,Weekday,Monday
2018-05-07,6,13.11,17.02,0,0,100,0,Light_Load,Weekday,Monday
2018-05-07,7,11.56,15.34,0,0,100,0,Light_Load,Weekday,Monday
2018-05-07,8,12.74,14.04,0,0,100,0,Light_Load,Weekday,Monday
2018-05-07,9,307.91,177.69,0,0,100,0.035,Light_Load,Weekday,Monday
2018-05-07,10,431.75,177.45,0,92.49,0,0.05,Medium_Load,Weekday,Monday
2018-05-07,11,425.74,166.31,0,93.15,0,0.0475,Maximum_Load,Weekday,Monday
2018-05-07,12,442.22,258.44,0,86.34,0,0.05,Maximum_Load,Weekday,Monday
2018-05-07,13,35.83,7.81,75.17,97.71,0,0.0025,Medium_Load,Weekday,Monday
2018-05-07,14,412.27,163.7,1.58,92.94,0,0.0475,Maximum_Load,Weekday,Monday
2018-05-07,15,420.26,154.69,0,93.84,0,0.0475,Maximum_Load,Weekday,Monday
2018-05-07,16,453.09,188.68,0,92.32,0,0.05,Maximum_Load,Weekday,Monday
2018-05-07,17,370.3,141.59,0,93.4,0,0.0425,Maximum_Load,Weekday,Monday
2018-05-07,18,292.4,110.09,9.57,93.59,0,0.0325,Medium_Load,Weekday,Monday
2018-05-07,19,347.47,152.79,0,91.54,0,0.04,Medium_Load,Weekday,Monday
2018-05-07,20,402.19,134.71,0,94.82,0,0.045,Medium_Load,Weekday,Monday
2018-05-07,21,380.73,157.75,1.84,92.38,0,0.045,Medium_Load,Weekday,Monday
2018-05-07,22,16.53,0,104.69,100,0,0,Medium_Load,Weekday,Monday
2018-05-07,23,15.19,13.46,15.34,74.84,0,0,Medium_Load,Weekday,Monday
2018-05-07,24,16.2,17,0,0,100,0,Light_Load,Weekday,Monday
2018-05-08,1,14.48,14.69,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-08,2,14.55,15.23,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-08,3,12.75,15.74,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-08,4,12.08,15.34,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-08,5,12.38,15.22,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-08,6,13.46,16.34,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-08,7,11.92,15.22,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-08,8,15.52,16.68,0,0,100,0,Light_Load,Weekday,Tuesday
2018-05-08,9,285.42,195.48,0,0,100,0.0325,Light_Load,Weekday,Tuesday
2018-05-08,10,458.87,214.64,0,90.58,0,0.0525,Medium_Load,Weekday,Tuesday
2018-05-08,11,406.7,173.73,0,91.96,0,0.0475,Maximum_Load,Weekday,Tuesday
2018-05-08,12,251.96,203.5,0,77.8,0,0.03,Maximum_Load,Weekday,Tuesday
2018-05-08,13,31.54,6.88,96.76,97.7,0,0.0025,Medium_Load,Weekday,Tuesday
2018-05-08,14,234.58,129.78,3.56,87.5,0,0.0275,Maximum_Load,Weekday,Tuesday
2018-05-08,15,227.84,125.35,0,87.62,0,0.025,Maximum_Load,Weekday,Tuesday
